"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"620",1292,"1",46085716,46089729,"CCDC17","ENSG00000159588",-1
"622",1424,"1",46152886,46160115,"TMEM69","ENSG00000159596",1
"628",2000,"1",46669006,46686933,"LURAP1","ENSG00000171357",1
"629",2023,"1",46713360,46744145,"RAD54L","ENSG00000085999",1
"633",2202,"1",46859937,46879520,"FAAH","ENSG00000117480",1
"634",2271,"1",46972668,46979898,"DMBX1","ENSG00000197587",1
"635",2287,"1",47011316,47017199,"KNCN","ENSG00000162456",-1
"637",2507,"1",47073387,47082563,"MOB3C","ENSG00000142961",-1
"640",2637,"1",47134527,47139266,"TEX38","ENSG00000186118",1
"641",2681,"1",47223510,47285085,"CYP4B1","ENSG00000142973",1
"642",2796,"1",47394849,47407156,"CYP4A11","ENSG00000187048",-1
"643",2887,"1",47427036,47516423,"CYP4X1","ENSG00000186377",1
"644",2922,"1",47533160,47583991,"CYP4Z1","ENSG00000186160",1
"645",2939,"1",47603107,47615413,"CYP4A22","ENSG00000162365",1
"646",2977,"1",47649265,47656716,"PDZK1IP1","ENSG00000162366",-1
"647",2992,"1",47681962,47697892,"TAL1","ENSG00000162367",-1
"648",3061,"1",47715811,47779819,"STIL","ENSG00000123473",-1
"650",3193,"1",47881744,47883723,"FOXE3","ENSG00000186790",1
"651",3199,"1",47901689,47906363,"FOXD2","ENSG00000186564",1
"655",3238,"1",48688357,48714316,"SLC5A9","ENSG00000117834",1
"657",3431,"1",48998527,50489585,"AGBL4","ENSG00000186094",-1
"658",3462,"1",49193195,49242641,"BEND5","ENSG00000162373",-1
"659",3540,"1",50513686,50669458,"ELAVL4","ENSG00000162374",1
"660",3620,"1",50883222,50889172,"DMRTA2","ENSG00000142700",-1
"662",3728,"1",51426417,51440305,"CDKN2C","ENSG00000123080",1
"663",3749,"1",51567906,51613752,"C1orf185","ENSG00000204006",1
"669",5166,"1",52373628,52456436,"RAB3B","ENSG00000169213",-1
"671",5256,"1",52497775,52499488,"KTI12","ENSG00000198841",-1
"673",5320,"1",52608046,52812358,"ZFYVE9","ENSG00000157077",1
"675",5521,"1",52838501,52870131,"ORC1","ENSG00000085840",-1
"678",5819,"1",53068044,53074723,"GPX7","ENSG00000116157",1
"679",5830,"1",53099016,53135355,"FAM159A","ENSG00000182183",1
"680",5845,"1",53152508,53164038,"COA7","ENSG00000162377",-1
"681",5869,"1",53192126,53293014,"ZYG11B","ENSG00000162378",1
"682",5913,"1",53308183,53360670,"ZYG11A","ENSG00000203995",1
"685",6200,"1",53527854,53551174,"PODN","ENSG00000174348",1
"686",6240,"1",53552855,53608289,"SLC1A7","ENSG00000162383",-1
"687",6267,"1",53662101,53679869,"CPT2","ENSG00000157184",1
"690",6394,"1",53711217,53793742,"LRP8","ENSG00000157193",-1
"691",6492,"1",53925072,53933161,"DMRTB1","ENSG00000143006",1
"692",6512,"1",53971910,54199877,"GLIS1","ENSG00000174332",-1
"693",6588,"1",54231133,54304533,"NDC1","ENSG00000058804",-1
"695",6826,"1",54356912,54376759,"DIO1","ENSG00000211452",1
"698",6965,"1",54474412,54483856,"LDLRAD1","ENSG00000203985",-1
"700",7120,"1",54519260,54578192,"TCEANC2","ENSG00000116205",1
"701",7139,"1",54598747,54619443,"CDCP2","ENSG00000157211",-1
"702",7147,"1",54635333,54637997,"AL357673.1","ENSG00000248835",-1
"703",7160,"1",54638009,54665709,"CYB5RL","ENSG00000215883",-1
"705",7252,"1",54691105,54879152,"SSBP3","ENSG00000157216",-1
"706",7352,"1",54703710,54704736,"SSBP3-AS1","ENSG00000198711",1
"707",7366,"1",55007930,55104865,"ACOT11","ENSG00000162390",1
"708",7411,"1",55074855,55089229,"FAM151A","ENSG00000162391",-1
"709",7485,"1",55107463,55175939,"MROH7","ENSG00000184313",1
"710",7612,"1",55181495,55208330,"TTC4","ENSG00000243725",1
"711",7654,"1",55222571,55230187,"PARS2","ENSG00000162396",-1
"712",7658,"1",55245385,55266940,"TTC22","ENSG00000006555",-1
"713",7680,"1",55271736,55307925,"C1orf177","ENSG00000162398",1
"715",7730,"1",55446465,55457966,"TMEM61","ENSG00000143001",1
"716",7736,"1",55464606,55476556,"BSND","ENSG00000162399",1
"717",7751,"1",55505221,55530525,"PCSK9","ENSG00000169174",1
"720",7925,"1",57110995,57181008,"PRKAA2","ENSG00000162409",1
"721",7955,"1",57184477,57285369,"C1orf168","ENSG00000187889",-1
"722",7987,"1",57320479,57383894,"C8A","ENSG00000157131",1
"723",8018,"1",57394883,57431813,"C8B","ENSG00000021852",-1
"724",8092,"1",57460451,59012406,"DAB1","ENSG00000173406",-1
"731",8384,"1",60358980,60392462,"CYP2J2","ENSG00000134716",-1
"732",8432,"1",60452941,60539442,"C1orf87","ENSG00000162598",-1
"736",8697,"1",62660503,62678000,"L1TD1","ENSG00000240563",1
"737",8715,"1",62702651,62785085,"KANK4","ENSG00000132854",-1
"740",9025,"1",63063158,63071830,"ANGPTL3","ENSG00000132855",1
"742",9062,"1",63249806,63331184,"ATG4C","ENSG00000125703",1
"743",9104,"1",63788730,63790797,"FOXD3","ENSG00000187140",1
"744",9115,"1",63833261,63904233,"ALG6","ENSG00000088035",1
"746",9233,"1",63989043,64038364,"EFCAB7","ENSG00000203965",1
"747",9256,"1",64014588,64015405,"DLEU2L","ENSG00000116652",1
"748",9271,"1",64058947,64125916,"PGM1","ENSG00000079739",1
"749",9330,"1",64239693,64647181,"ROR1","ENSG00000185483",1
"750",9350,"1",64669310,64733051,"UBE2U","ENSG00000177414",1
"751",9375,"1",64936428,65158741,"CACHD1","ENSG00000158966",1
"752",9430,"1",65210778,65298915,"RAVER2","ENSG00000162437",1
"754",9508,"1",65613232,65697828,"AK4","ENSG00000162433",1
"755",9559,"1",65713902,65881552,"DNAJC6","ENSG00000116675",1
"756",9617,"1",65886248,66107242,"LEPR","ENSG00000116678",1
"759",9819,"1",66999066,67213982,"SGIP1","ENSG00000118473",1
"760",9870,"1",67131547,67142710,"AL139147.1","ENSG00000248458",-1
"761",9877,"1",67218142,67244470,"TCTEX1D1","ENSG00000152760",1
"762",9890,"1",67263424,67266939,"INSL5","ENSG00000172410",-1
"763",9929,"1",67278568,67390570,"WDR78","ENSG00000152763",-1
"765",10175,"1",67465015,67519782,"SLC35D1","ENSG00000116704",-1
"766",10202,"1",67557848,67697536,"C1orf141","ENSG00000203963",-1
"767",10237,"1",67632083,67725662,"IL23R","ENSG00000162594",1
"768",10299,"1",67773047,67862583,"IL12RB2","ENSG00000081985",1
"770",10387,"1",68150744,68154021,"GADD45A","ENSG00000116717",1
"772",10402,"1",68511645,68517314,"DIRAS3","ENSG00000162595",-1
"774",10500,"1",68894505,68915642,"RPE65","ENSG00000116745",-1
"775",10540,"1",68939835,68962904,"DEPDC1","ENSG00000024526",-1
"776",10587,"1",70034081,70617628,"LRRC7","ENSG00000033122",1
"777",10632,"1",70610488,70671303,"LRRC40","ENSG00000066557",-1
"780",10773,"1",70820488,70851022,"HHLA3","ENSG00000197568",1
"781",10816,"1",70876901,70905534,"CTH","ENSG00000116761",1
"782",10863,"1",71318036,71513491,"PTGER3","ENSG00000050628",-1
"785",10965,"1",74491699,74663871,"LRRIQ3","ENSG00000162620",-1
"789",11102,"1",74935562,74978298,"LRRC53","ENSG00000162621",-1
"790",11112,"1",75033795,75139422,"C1orf173","ENSG00000178965",-1
"793",11183,"1",75594119,75627218,"LHX8","ENSG00000162624",1
"794",11217,"1",75667816,76076801,"SLC44A5","ENSG00000137968",-1
"797",11394,"1",76262567,76378923,"MSH4","ENSG00000057468",1
"798",11402,"1",76384558,76398116,"ASB17","ENSG00000154007",-1
"799",11406,"1",76540404,77100286,"ST6GALNAC3","ENSG00000184005",1
"800",11419,"1",77333126,77531396,"ST6GALNAC5","ENSG00000117069",1
"802",11465,"1",77747736,78025651,"AK5","ENSG00000154027",1
"806",11683,"1",78354198,78409580,"NEXN","ENSG00000162614",1
"809",11811,"1",78445226,78604133,"GIPC2","ENSG00000137960",1
"810",11826,"1",78769568,79005434,"PTGFR","ENSG00000122420",1
"813",11900,"1",79355449,79472403,"ELTD1","ENSG00000162618",-1
"814",12116,"1",81771845,82458120,"LPHN2","ENSG00000117114",1
"815",12202,"1",84330711,84464833,"TTLL7","ENSG00000137941",-1
"817",12380,"1",84764049,84855640,"SAMD13","ENSG00000203943",1
"818",12407,"1",84864215,84880701,"DNASE2B","ENSG00000137976",1
"822",12479,"1",85093913,85100703,"C1orf180","ENSG00000180869",-1
"824",12573,"1",85277285,85358896,"LPAR3","ENSG00000171517",-1
"825",12585,"1",85391268,85462796,"MCOLN2","ENSG00000153898",-1
"826",12618,"1",85464830,85598821,"WDR63","ENSG00000162643",1
"827",12645,"1",85483765,85514182,"MCOLN3","ENSG00000055732",-1
"828",12668,"1",85622556,85666729,"SYDE2","ENSG00000097096",-1
"829",12674,"1",85715639,85725355,"C1orf52","ENSG00000162642",-1
"830",12685,"1",85731931,85742773,"BCL10","ENSG00000142867",-1
"834",12768,"1",86194916,86622626,"COL24A1","ENSG00000171502",-1
"836",12899,"1",86889769,86922241,"CLCA2","ENSG00000137975",1
"837",12918,"1",86934051,86965972,"CLCA1","ENSG00000016490",1
"838",12935,"1",87012761,87046437,"CLCA4","ENSG00000016602",1
"841",12980,"1",87380331,87602334,"HS2ST1","ENSG00000153936",1
"850",13209,"1",89597434,89641723,"GBP7","ENSG00000213512",-1
"851",13216,"1",89646831,89664615,"GBP4","ENSG00000162654",-1
"852",13246,"1",89724633,89738544,"GBP5","ENSG00000154451",-1
"853",13265,"1",89829617,89852020,"GBP6","ENSG00000183347",1
"854",13283,"1",89990395,90063423,"LRRC8B","ENSG00000197147",1
"858",13348,"1",91177096,91182794,"BARHL2","ENSG00000143032",-1
"860",13464,"1",91726323,91870426,"HFM1","ENSG00000162669",-1
"861",13544,"1",91966408,91991321,"CDC7","ENSG00000097046",1
"863",13677,"1",92414928,92479983,"BRDT","ENSG00000137948",1
"864",13731,"1",92495539,92529093,"EPHX4","ENSG00000172031",1
"865",13750,"1",92545862,92613393,"BTBD8","ENSG00000189195",1
"866",13779,"1",92632542,92650280,"KIAA1107","ENSG00000069712",1
"867",13794,"1",92683497,92711370,"C1orf146","ENSG00000203910",1
"868",13835,"1",92711959,92764544,"GLMN","ENSG00000174842",-1
"870",13899,"1",92940319,92952433,"GFI1","ENSG00000162676",-1
"873",13963,"1",93307724,93427057,"FAM69A","ENSG00000154511",-1
"876",14090,"1",93645476,93744287,"CCDC18","ENSG00000122483",1
"882",14281,"1",94458393,94586688,"ABCA4","ENSG00000198691",-1
"885",14410,"1",94994781,95007356,"F3","ENSG00000117525",-1
"886",14472,"1",95285898,95360802,"SLC44A3","ENSG00000143036",1
"888",14546,"1",95439963,95538501,"ALG14","ENSG00000172339",-1
"889",14556,"1",95582894,95663163,"TMEM56","ENSG00000152078",1
"893",14706,"1",99127236,99226056,"SNX7","ENSG00000162627",1
"894",14725,"1",99355806,99470588,"LPPR5","ENSG00000117598",-1
"895",14747,"1",99729509,99775146,"LPPR4","ENSG00000117600",1
"896",14774,"1",100111499,100160097,"PALMD","ENSG00000099260",1
"897",14794,"1",100174259,100232187,"FRRS1","ENSG00000156869",-1
"898",14906,"1",100315640,100389579,"AGL","ENSG00000162688",1
"901",15005,"1",100549119,100598511,"SASS6","ENSG00000156876",-1
"903",15037,"1",100614409,100643771,"LRRC39","ENSG00000122477",-1
"904",15051,"1",100652475,100715390,"DBT","ENSG00000137992",-1
"906",15120,"1",100810584,100985833,"CDC14A","ENSG00000079335",1
"907",15152,"1",101003693,101007574,"GPR88","ENSG00000181656",1
"908",15171,"1",101185298,101204601,"VCAM1","ENSG00000162692",1
"909",15193,"1",101337943,101361554,"EXTL2","ENSG00000162694",-1
"913",15251,"1",101702444,101707074,"S1PR1","ENSG00000170989",1
"914",15264,"1",102268130,102462586,"OLFM3","ENSG00000118733",-1
"916",15407,"1",104068313,104097861,"RNPC3","ENSG00000185946",1
"917",15427,"1",104096437,104122156,"AMY2B","ENSG00000240038",1
"918",15442,"1",104159999,104168402,"AMY2A","ENSG00000243480",1
"919",15455,"1",104197912,104207173,"AMY1A","ENSG00000237763",1
"920",15480,"1",104230037,104239302,"AMY1B","ENSG00000174876",-1
"921",15499,"1",104293028,104301312,"AMY1C","ENSG00000187733",1
"922",15506,"1",107599267,107601916,"PRMT6","ENSG00000198890",1
"923",15555,"1",107682629,108026080,"NTNG1","ENSG00000162631",1
"926",15673,"1",108765963,108786689,"NBPF4","ENSG00000196427",-1
"927",15698,"1",108918421,109013624,"NBPF6","ENSG00000186086",1
"929",15729,"1",109190912,109204148,"HENMT1","ENSG00000162639",-1
"931",15777,"1",109255279,109285365,"FNDC7","ENSG00000143107",1
"933",15830,"1",109358520,109506106,"AKNAD1","ENSG00000162641",-1
"936",15935,"1",109512836,109584850,"WDR47","ENSG00000085433",-1
"939",15969,"1",109648573,109656479,"C1orf194","ENSG00000179902",-1
"942",16108,"1",109792641,109818372,"CELSR2","ENSG00000143126",1
"943",16167,"1",109822178,109825808,"PSRC1","ENSG00000134222",-1
"944",16184,"1",109834987,109849663,"MYBPHL","ENSG00000221986",-1
"947",16245,"1",110009180,110024759,"SYPL2","ENSG00000143028",1
"948",16257,"1",110026101,110035426,"ATXN7L2","ENSG00000162650",1
"949",16269,"1",110036674,110045554,"CYB561D1","ENSG00000174151",1
"950",16279,"1",110046797,110052360,"AMIGO1","ENSG00000181754",-1
"951",16286,"1",110082494,110091028,"GPR61","ENSG00000156097",1
"953",16307,"1",110145889,110155679,"GNAT2","ENSG00000134183",-1
"954",16364,"1",110158726,110174673,"AMPD2","ENSG00000116337",1
"955",16399,"1",110198703,110208118,"GSTM4","ENSG00000168765",1
"958",16481,"1",110254864,110318050,"GSTM5","ENSG00000134201",1
"960",16527,"1",110292702,110306649,"EPS8L3","ENSG00000198758",-1
"961",16563,"1",110452864,110473614,"CSF1","ENSG00000184371",1
"964",16652,"1",110602616,110613322,"ALX3","ENSG00000156150",-1
"965",16657,"1",110655062,110656569,"UBL4B","ENSG00000186150",1
"966",16664,"1",110693108,110744824,"SLC6A17","ENSG00000197106",1
"967",16680,"1",110753965,110825722,"KCNC4","ENSG00000116396",1
"968",16701,"1",110881128,110889299,"RBM15","ENSG00000162775",1
"969",16733,"1",110905470,110933704,"SLC16A4","ENSG00000168679",-1
"971",16763,"1",110993822,110999976,"PROK1","ENSG00000143125",1
"972",16769,"1",111059839,111061797,"KCNA10","ENSG00000143105",-1
"973",16779,"1",111136202,111174096,"KCNA2","ENSG00000177301",-1
"974",16784,"1",111214310,111217655,"KCNA3","ENSG00000177272",-1
"980",16950,"1",111743393,111786062,"CHI3L2","ENSG00000064886",1
"981",17018,"1",111833484,111863188,"CHIA","ENSG00000134216",1
"982",17049,"1",111888910,111895635,"PIFO","ENSG00000173947",1
"983",17068,"1",111956936,111970399,"OVGP1","ENSG00000085465",-1
"986",17130,"1",112016414,112021134,"C1orf162","ENSG00000143110",1
"987",17140,"1",112025970,112106584,"ADORA3","ENSG00000121933",-1
"989",17165,"1",112223252,112298446,"FAM212B","ENSG00000197852",-1
"990",17175,"1",112297867,112310638,"DDX20","ENSG00000064703",1
"991",17202,"1",112313284,112531777,"KCND3","ENSG00000171385",-1
"993",17242,"1",113009163,113072787,"WNT2B","ENSG00000134245",1
"998",17569,"1",113252616,113258099,"PPM1J","ENSG00000155367",-1
"999",17579,"1",113263041,113269857,"FAM19A3","ENSG00000184599",1
"1000",17592,"1",113454469,113499635,"SLC16A1","ENSG00000155380",-1
"1003",17721,"1",114239453,114302111,"PHTF1","ENSG00000116793",-1
"1004",17748,"1",114304454,114355098,"RSBN1","ENSG00000081019",-1
"1005",17795,"1",114356433,114414381,"PTPN22","ENSG00000134242",-1
"1006",17821,"1",114420790,114430169,"BCL2L15","ENSG00000188761",-1
"1008",17860,"1",114447763,114456708,"DCLRE1B","ENSG00000118655",1
"1011",17968,"1",114631913,114696541,"SYT6","ENSG00000134207",-1
"1014",18017,"1",115125469,115213043,"DENND2C","ENSG00000175984",-1
"1015",18037,"1",115215719,115238239,"AMPD1","ENSG00000116748",-1
"1019",18139,"1",115397424,115537991,"SYCP1","ENSG00000198765",1
"1020",18152,"1",115572415,115576941,"TSHB","ENSG00000134200",1
"1021",18159,"1",115590632,115632121,"TSPAN2","ENSG00000134198",-1
"1022",18166,"1",115828539,115880857,"NGF","ENSG00000134259",-1
"1024",18187,"1",116242628,116311402,"CASQ2","ENSG00000118729",-1
"1025",18195,"1",116378998,116386538,"NHLH2","ENSG00000177551",-1
"1026",18202,"1",116519119,116612675,"SLC22A15","ENSG00000163393",1
"1027",18204,"1",116654376,116677861,"MAB21L3","ENSG00000173212",1
"1031",18250,"1",117236734,117249225,"C1orf137","ENSG00000203864",1
"1032",18253,"1",117297007,117311850,"CD2","ENSG00000116824",1
"1034",18270,"1",117544382,117579167,"CD101","ENSG00000134256",1
"1036",18293,"1",117653682,117665209,"TRIM45","ENSG00000134253",-1
"1039",18318,"1",118148556,118170994,"FAM46C","ENSG00000183508",1
"1042",18358,"1",118496484,118727846,"SPAG17","ENSG00000155761",-1
"1043",18377,"1",119425669,119532179,"TBX15","ENSG00000092607",-1
"1044",18382,"1",119573839,119683294,"WARS2","ENSG00000116874",-1
"1045",18389,"1",119911402,119936753,"HAO2","ENSG00000116882",1
"1046",18394,"1",119957554,119965658,"HSD3B2","ENSG00000203859",1
"1047",18404,"1",120049821,120057681,"HSD3B1","ENSG00000203857",1
"1048",18416,"1",120162045,120190396,"ZNF697","ENSG00000143067",-1
"1049",18431,"1",120202421,120286838,"PHGDH","ENSG00000092621",1
"1050",18447,"1",120290619,120311528,"HMGCS2","ENSG00000134240",-1
"1051",18458,"1",120336641,120354283,"REG4","ENSG00000134193",-1
"1052",18461,"1",120436156,120439118,"ADAM30","ENSG00000134249",-1
"1054",18482,"1",120837756,120855681,"FAM72B","ENSG00000188610",1
"1055",18487,"1",120926979,120935937,"FCGR1B","ENSG00000198019",-1
"1056",18492,"1",143767144,143767881,"PPIAL4G","ENSG00000236334",-1
"1057",18494,"1",143896452,143913143,"FAM72D","ENSG00000215784",-1
"1065",18698,"1",145413095,145417545,"HFE2","ENSG00000168509",1
"1068",18711,"1",145470508,145475646,"ANKRD34A","ENSG00000181039",1
"1069",18713,"1",145477085,145501669,"LIX1L","ENSG00000152022",1
"1072",18734,"1",145524891,145543868,"ITGA10","ENSG00000143127",1
"1073",18743,"1",145549230,145568526,"ANKRD35","ENSG00000198483",1
"1075",18763,"1",145586115,145589439,"NUDT17","ENSG00000186364",-1
"1078",18775,"1",145695798,145715614,"CD160","ENSG00000117281",-1
"1079",18784,"1",145726918,145764074,"PDZK1","ENSG00000174827",1
"1081",18818,"1",145883868,145924373,"GPR89C","ENSG00000196644",1
"1082",18832,"1",146032647,146082765,"NBPF11","ENSG00000152042",-1
"1084",18861,"1",146626685,146644129,"PRKAB2","ENSG00000131791",-1
"1085",18870,"1",146646930,146714700,"FMO5","ENSG00000131781",-1
"1088",18895,"1",147101453,147142618,"ACP6","ENSG00000162836",-1
"1089",18898,"1",147228332,147245484,"GJA5","ENSG00000143140",-1
"1090",18901,"1",147374946,147381393,"GJA8","ENSG00000121634",1
"1100",826,"1",149400131,149400542,"HIST2H3PS2","ENSG00000203818",-1
"1101",832,"1",149438750,149459549,"FAM72C","ENSG00000203817",-1
"1102",837,"1",149553003,149553787,"PPIAL4C","ENSG00000198161",1
"1103",843,"1",149675978,149676609,"FAM231D","ENSG00000203815",1
"1106",910,"1",149784826,149785236,"HIST2H3D","ENSG00000183598",-1
"1108",932,"1",149811110,149812765,"HIST2H3C","ENSG00000203811",-1
"1111",956,"1",149824181,149825836,"HIST2H3A","ENSG00000203852",1
"1115",1003,"1",149859019,149859466,"HIST2H2AB","ENSG00000184270",-1
"1116",1016,"1",149859440,149872351,"BOLA1","ENSG00000178096",1
"1117",1059,"1",149874870,149889434,"SV2A","ENSG00000159164",-1
"1119",1319,"1",149900543,149908791,"MTMR11","ENSG00000014914",-1
"1122",1942,"1",150121373,150136916,"PLEKHO1","ENSG00000023902",1
"1124",2217,"1",150229554,150237478,"CA14","ENSG00000118298",1
"1127",2684,"1",150254953,150259505,"C1orf51","ENSG00000159208",1
"1133",3832,"1",150521884,150533413,"ADAMTSL4","ENSG00000143382",1
"1135",3980,"1",150533480,150533969,"ADAMTSL4-AS1","ENSG00000203804",-1
"1139",4386,"1",150670536,150693364,"HORMAD1","ENSG00000143452",-1
"1145",5671,"1",150954493,150968110,"ANXA9","ENSG00000143412",1
"1149",6184,"1",151020216,151024462,"C1orf56","ENSG00000143443",1
"1151",6266,"1",151030234,151040970,"MLLT11","ENSG00000213190",1
"1153",6400,"1",151104161,151119104,"SEMA6C","ENSG00000143434",-1
"1154",6568,"1",151129105,151132225,"TNFAIP8L2","ENSG00000163154",1
"1156",6659,"1",151132224,151138424,"LYSMD1","ENSG00000163155",-1
"1157",6701,"1",151142462,151148760,"TMOD4","ENSG00000163157",-1
"1161",7185,"1",151254094,151264656,"ZNF687","ENSG00000143373",1
"1170",8681,"1",151674880,151689290,"CELF3","ENSG00000159409",-1
"1171",8781,"1",151682909,151702281,"RIIAD1","ENSG00000178796",1
"1172",8791,"1",151682909,151702070,"AL589765.1","ENSG00000240510",1
"1174",8881,"1",151735445,151743808,"OAZ3","ENSG00000143450",1
"1175",9024,"1",151742583,151763892,"TDRKH","ENSG00000182134",-1
"1176",9152,"1",151772740,151778630,"LINGO4","ENSG00000213171",-1
"1177",9185,"1",151778547,151804348,"RORC","ENSG00000143365",-1
"1178",9240,"1",151810295,151813033,"C2CD4D","ENSG00000225556",-1
"1179",9249,"1",151819739,151826173,"THEM5","ENSG00000196407",-1
"1180",9259,"1",151846060,151882284,"THEM4","ENSG00000159445",-1
"1183",9313,"1",152056620,152061540,"TCHHL1","ENSG00000182898",-1
"1184",9325,"1",152078793,152086556,"TCHH","ENSG00000159450",-1
"1185",9333,"1",152126071,152131704,"RPTN","ENSG00000215853",-1
"1186",9340,"1",152184558,152196669,"HRNR","ENSG00000197915",-1
"1187",9353,"1",152274651,152297679,"FLG","ENSG00000143631",-1
"1188",9371,"1",152321211,152332482,"FLG2","ENSG00000143520",-1
"1189",9380,"1",152381719,152386739,"CRNN","ENSG00000143536",-1
"1190",9388,"1",152483320,152484653,"LCE5A","ENSG00000186207",1
"1191",9397,"1",152486978,152488486,"CRCT1","ENSG00000169509",1
"1192",9401,"1",152538130,152539248,"LCE3E","ENSG00000185966",-1
"1193",9405,"1",152551857,152552980,"LCE3D","ENSG00000163202",-1
"1194",9411,"1",152573138,152573562,"LCE3C","ENSG00000244057",1
"1196",9425,"1",152595310,152595579,"LCE3A","ENSG00000185962",-1
"1197",9429,"1",152635872,152637135,"LCE2D","ENSG00000187223",1
"1198",9433,"1",152647771,152659877,"LCE2B","ENSG00000159455",1
"1199",9437,"1",152647771,152649050,"LCE2C","ENSG00000187180",1
