"","X","chr","chromStart","chromEnd","hgnc_symbol","ensembl_gene_id","strand"
"1059",18542,"1",144811744,144830413,"NBPF9","ENSG00000168614",1
"1060",18645,"1",144836157,145076186,"PDE4DIP","ENSG00000178104",-1
"1062",18681,"1",145209119,145291972,"NOTCH2NL","ENSG00000213240",1
"1064",18692,"1",145289772,145370303,"NBPF10","ENSG00000163386",1
"1066",18703,"1",145438469,145442635,"TXNIP","ENSG00000117289",1
"1067",18709,"1",145456236,145470388,"POLR3GL","ENSG00000121851",-1
"1070",18715,"1",145507598,145513536,"RBM8A","ENSG00000131795",1
"1071",18720,"1",145516252,145523730,"PEX11B","ENSG00000131779",1
"1074",18755,"1",145575233,145586546,"PIAS3","ENSG00000131788",1
"1076",18766,"1",145592605,145611025,"POLR3C","ENSG00000186141",-1
"1077",18770,"1",145611036,145696218,"RNF115","ENSG00000121848",1
"1080",18810,"1",145764411,145827103,"GPR89A","ENSG00000117262",-1
"1083",18853,"1",146373546,146467744,"NBPF12","ENSG00000186275",1
"1086",18885,"1",146714291,146767443,"CHD1L","ENSG00000131778",1
"1087",18892,"1",147013182,147098017,"BCL9","ENSG00000116128",1
"1091",18903,"1",147400506,147465753,"GPR89B","ENSG00000188092",1
"1092",18909,"1",147574428,147634886,"NBPF24","ENSG00000203836",-1
"1095",18917,"1",148003642,148025863,"NBPF14","ENSG00000122497",-1
"1097",18928,"1",148250249,148347506,"NBPF20","ENSG00000203832",-1
"1098",677,"1",148555979,148596267,"NBPF15","ENSG00000243452",1
"1099",794,"1",148739443,148758311,"NBPF16","ENSG00000203827",1
"1104",849,"1",149754227,149764074,"FCGR1A","ENSG00000150337",1
"1105",900,"1",149754245,149783928,"HIST2H2BF","ENSG00000203814",-1
"1107",914,"1",149804221,149811339,"HIST2H4A","ENSG00000183941",1
"1109",936,"1",149813505,149814478,"HIST2H2AA3","ENSG00000183558",-1
"1110",945,"1",149822643,149823191,"HIST2H2AA4","ENSG00000203812",1
"1112",964,"1",149825607,149832714,"HIST2H4B","ENSG00000182217",-1
"1113",979,"1",149856010,149858232,"HIST2H2BE","ENSG00000184678",-1
"1114",997,"1",149858525,149858961,"HIST2H2AC","ENSG00000184260",1
"1118",1192,"1",149895209,149900236,"SF3B4","ENSG00000143368",-1
"1120",1535,"1",149909705,149982625,"OTUD7B","ENSG00000163113",-1
"1121",1691,"1",150039369,150117505,"VPS45","ENSG00000136631",1
"1123",2100,"1",150190717,150208504,"ANP32E","ENSG00000143401",-1
"1125",2367,"1",150237804,150241980,"APH1A","ENSG00000117362",-1
"1126",2579,"1",150240600,150253327,"C1orf54","ENSG00000118292",1
"1128",2755,"1",150266289,150281414,"MRPS21","ENSG00000187145",1
"1129",2842,"1",150293925,150325671,"PRPF3","ENSG00000117360",1
"1130",3095,"1",150335567,150449042,"RPRD2","ENSG00000163125",1
"1131",3289,"1",150459887,150480078,"TARS2","ENSG00000143374",1
"1132",3568,"1",150480538,150486265,"ECM1","ENSG00000143369",1
"1134",3973,"1",150521897,150524367,"AL356356.1","ENSG00000225996",1
"1136",3999,"1",150547032,150552066,"MCL1","ENSG00000143384",-1
"1137",4109,"1",150573327,150602088,"ENSA","ENSG00000143420",-1
"1138",4256,"1",150618701,150669630,"GOLPH3L","ENSG00000143457",-1
"1140",4587,"1",150702672,150738433,"CTSS","ENSG00000163131",-1
"1141",4706,"1",150768684,150780799,"CTSK","ENSG00000143387",-1
"1142",4985,"1",150782181,150849244,"ARNT","ENSG00000143437",-1
"1143",5327,"1",150898739,150937213,"SETDB1","ENSG00000143379",1
"1144",5525,"1",150933059,150947479,"CERS2","ENSG00000143418",-1
"1146",5778,"1",150969025,150980851,"FAM63A","ENSG00000143409",-1
"1147",5947,"1",150980896,151008189,"PRUNE","ENSG00000143363",1
"1148",6083,"1",151009046,151020076,"BNIPL","ENSG00000163141",1
"1150",6221,"1",151023447,151042801,"CDC42SE1","ENSG00000197622",-1
"1152",6310,"1",151043054,151098018,"GABPB2","ENSG00000143458",1
"1155",6600,"1",151129140,151142773,"SCNM1","ENSG00000163156",1
"1158",6780,"1",151142463,151167797,"VPS72","ENSG00000163159",-1
"1159",6902,"1",151170425,151222012,"PIP5K1A","ENSG00000143398",1
"1160",7084,"1",151227179,151239955,"PSMD4","ENSG00000159352",1
"1162",7305,"1",151264273,151300191,"PI4KB","ENSG00000143393",-1
"1163",7544,"1",151313116,151319833,"RFX5","ENSG00000143390",-1
"1164",7755,"1",151336778,151345209,"SELENBP1","ENSG00000143416",-1
"1165",7943,"1",151372010,151374420,"PSMB4","ENSG00000159377",1
"1166",8234,"1",151375200,151431941,"POGZ","ENSG00000143442",-1
"1167",8419,"1",151482986,151511168,"CGN","ENSG00000143375",1
"1168",8523,"1",151512781,151556059,"TUFT1","ENSG00000143367",1
"1169",8614,"1",151584541,151671567,"SNX27","ENSG00000143376",1
"1173",8822,"1",151732119,151736040,"MRPL9","ENSG00000143436",-1
"1181",9275,"1",151955391,151966866,"S100A10","ENSG00000197747",-1
"1182",9296,"1",152004982,152020383,"S100A11","ENSG00000163191",-1
"1228",9659,"1",153330330,153333503,"S100A9","ENSG00000163220",1
"1234",9733,"1",153507075,153508720,"S100A6","ENSG00000197956",-1
"1236",9758,"1",153516089,153522612,"S100A4","ENSG00000196154",-1
"1239",9839,"1",153579362,153585621,"S100A16","ENSG00000188643",-1
"1240",9855,"1",153586731,153589462,"S100A14","ENSG00000189334",-1
"1241",9882,"1",153591263,153606568,"S100A13","ENSG00000189171",-1
"1242",9905,"1",153600402,153604513,"S100A1","ENSG00000160678",1
"1243",9941,"1",153606525,153618782,"CHTOP","ENSG00000160679",1
"1244",9993,"1",153631130,153634306,"SNAPIN","ENSG00000143553",1
"1245",10047,"1",153634512,153643524,"ILF2","ENSG00000143621",-1
"1247",10302,"1",153700543,153746555,"INTS3","ENSG00000143624",1
"1248",10428,"1",153746830,153752633,"SLC27A3","ENSG00000143554",1
"1249",10463,"1",153777201,153895451,"GATAD2B","ENSG00000143614",-1
"1250",10507,"1",153901977,153919172,"DENND4B","ENSG00000198837",-1
"1251",10576,"1",153920145,153931101,"CRTC2","ENSG00000160741",-1
"1252",10703,"1",153931575,153940188,"SLC39A1","ENSG00000143570",-1
"1253",10875,"1",153940010,153946839,"CREB3L4","ENSG00000143578",1
"1254",10981,"1",153946745,153950164,"JTB","ENSG00000143543",-1
"1255",11046,"1",153954127,153958834,"RAB13","ENSG00000143545",-1
"1256",11132,"1",153963235,153964626,"RPS27","ENSG00000177954",1
"1258",11397,"1",154127784,154167124,"TPM3","ENSG00000143549",-1
"1260",11560,"1",154179182,154193104,"C1orf43","ENSG00000143612",-1
"1261",11812,"1",154192655,154243986,"UBAP2L","ENSG00000143569",1
"1262",12022,"1",154244987,154248351,"HAX1","ENSG00000143575",1
"1264",12140,"1",154298029,154323783,"ATP8B2","ENSG00000143515",1
"1268",12357,"1",154521053,154531504,"UBE2Q1","ENSG00000160714",-1
"1270",12517,"1",154554538,154600475,"ADAR","ENSG00000160710",-1
"1272",12624,"1",154897210,154909467,"PMVK","ENSG00000163344",-1
"1273",12688,"1",154916552,154928599,"PBXIP1","ENSG00000163346",-1
"1275",12954,"1",154934774,154946871,"SHC1","ENSG00000160691",-1
"1277",13173,"1",154955814,154965587,"FLAD1","ENSG00000160688",1
"1279",13260,"1",154975127,154990998,"ZBTB7B","ENSG00000160685",1
"1282",13917,"1",155023042,155035252,"ADAM15","ENSG00000143537",1
"1285",14169,"1",155099936,155107333,"EFNA1","ENSG00000169242",1
"1286",14219,"1",155107820,155111329,"SLC50A1","ENSG00000169241",1
"1288",14285,"1",155141884,155145951,"KRTCAP2","ENSG00000163463",-1
"1290",14518,"1",155158300,155162707,"MUC1","ENSG00000185499",-1
"1291",14705,"1",155165379,155178842,"THBS3","ENSG00000169231",-1
"1293",14884,"1",155204243,155214490,"GBA","ENSG00000177628",-1
"1295",15046,"1",155225770,155232221,"SCAMP3","ENSG00000116521",-1
"1296",15126,"1",155232659,155248282,"CLK2","ENSG00000176444",-1
"1299",15262,"1",155278539,155290457,"FDPS","ENSG00000160752",1
"1300",15308,"1",155290687,155300905,"RUSC1","ENSG00000160753",1
"1301",15404,"1",155305059,155532598,"ASH1L","ENSG00000116539",-1
"1302",15475,"1",155579979,155718153,"MSTO1","ENSG00000125459",1
"1303",15746,"1",155629237,155658791,"YY1AP1","ENSG00000163374",-1
"1304",15862,"1",155657751,155708801,"DAP3","ENSG00000132676",1
"1305",16038,"1",155719508,155829191,"GON4L","ENSG00000116580",-1
"1307",16152,"1",155867599,155881195,"RIT1","ENSG00000143622",-1
"1308",16194,"1",155882834,155904191,"KIAA0907","ENSG00000132680",-1
"1310",16312,"1",155916630,155976861,"ARHGEF2","ENSG00000116584",-1
"1311",16402,"1",155978839,155990750,"SSR2","ENSG00000163479",-1
"1312",16444,"1",156005092,156023585,"UBQLN4","ENSG00000160803",-1
"1313",16484,"1",156024543,156028301,"LAMTOR2","ENSG00000116586",1
"1314",16508,"1",156030951,156040295,"RAB25","ENSG00000132698",1
"1316",16638,"1",156052364,156109880,"LMNA","ENSG00000160789",1
"1317",16797,"1",156117157,156147543,"SEMA4A","ENSG00000196189",1
"1318",16857,"1",156163880,156182587,"SLC25A44","ENSG00000160785",1
"1320",16923,"1",156182784,156212874,"PMF1","ENSG00000160783",1
"1323",17105,"1",156219015,156252620,"SMG5","ENSG00000198952",-1
"1325",17170,"1",156259880,156265463,"C1orf85","ENSG00000198715",-1
"1327",17370,"1",156278759,156337664,"CCT3","ENSG00000163468",-1
"1331",17618,"1",156433519,156470620,"MEF2D","ENSG00000116604",-1
"1334",17767,"1",156561554,156564091,"APOA1BP","ENSG00000163382",1
"1335",17803,"1",156564279,156571288,"GPATCH4","ENSG00000160818",-1
"1339",17913,"1",156669398,156675608,"CRABP2","ENSG00000143320",-1
"1340",17925,"1",156691683,156698591,"ISG20L2","ENSG00000143319",-1
"1342",17966,"1",156707095,156711382,"MRPL24","ENSG00000143314",-1
"1343",17991,"1",156711899,156736717,"HDGF","ENSG00000143321",-1
"1344",18007,"1",156720402,156770607,"PRCC","ENSG00000143294",1
"1350",18233,"1",156904632,157015162,"ARHGEF11","ENSG00000132694",-1
"1352",18264,"1",157090983,157108266,"ETV3","ENSG00000117036",-1
"1381",18725,"1",158969758,159024945,"IFI16","ENSG00000163565",1
"1391",18807,"1",159750722,159752333,"DUSP23","ENSG00000158716",1
"1398",18865,"1",159887897,159895522,"TAGLN2","ENSG00000158710",-1
"1408",18926,"1",160175127,160185166,"PEA15","ENSG00000162734",1
"1409",18937,"1",160185505,160254920,"DCAF8","ENSG00000132716",-1
"1410",18951,"1",160246602,160256138,"PEX19","ENSG00000162735",-1
"1411",18956,"1",160259063,160313190,"COPA","ENSG00000122218",-1
"1412",18974,"1",160313062,160328742,"NCSTN","ENSG00000162736",1
"1416",18988,"1",160510885,160549306,"CD84","ENSG00000066294",-1
"1424",19016,"1",160965001,160991138,"F11R","ENSG00000158769",-1
"1425",19020,"1",161007421,161008780,"TSTD1","ENSG00000215845",-1
"1426",19023,"1",161009041,161015767,"USF1","ENSG00000158773",-1
"1428",19028,"1",161040785,161059389,"PVRL4","ENSG00000143217",-1
"1430",19031,"1",161070346,161087901,"PFDN2","ENSG00000143256",-1
"1431",19032,"1",161087876,161095235,"NIT1","ENSG00000158793",1
"1432",19035,"1",161090764,161102478,"DEDD","ENSG00000158796",-1
"1433",19036,"1",161122566,161128646,"UFC1","ENSG00000143222",1
"1434",19037,"1",161129240,161135513,"USP21","ENSG00000143258",1
"1435",19039,"1",161136200,161147803,"PPOX","ENSG00000143224",1
"1436",19040,"1",161141100,161147287,"B4GALT3","ENSG00000158850",-1
"1438",19043,"1",161166894,161184185,"NDUFS2","ENSG00000158864",1
"1439",19044,"1",161185024,161190489,"FCER1G","ENSG00000158869",1
"1446",19053,"1",161284047,161332984,"SDHC","ENSG00000143252",1
"1448",19055,"1",161475220,161493803,"FCGR2A","ENSG00000143226",1
"1450",19058,"1",161511549,161600917,"FCGR3A","ENSG00000203747",-1
"1451",19059,"1",161551101,161648444,"FCGR2B","ENSG00000072694",1
"1456",19068,"1",161736084,161933860,"ATF6","ENSG00000118217",1
"1462",19078,"1",162467041,162499419,"UHMK1","ENSG00000152332",1
"1463",19079,"1",162531323,162569627,"UAP1","ENSG00000117143",1
"1464",19082,"1",162601163,162757190,"DDR2","ENSG00000162733",1
"1465",19084,"1",162760492,162782607,"HSD17B7","ENSG00000132196",1
"1468",19087,"1",163080911,163291577,"RGS5","ENSG00000143248",-1
"1470",19091,"1",164524821,164868533,"PBX1","ENSG00000185630",1
"1474",19097,"1",165600098,165631033,"MGST3","ENSG00000143198",1
"1475",19098,"1",165631453,165668100,"ALDH9A1","ENSG00000143149",-1
"1476",19101,"1",165696032,165796992,"TMCO1","ENSG00000143183",-1
"1477",19103,"1",165796768,165880855,"UCK2","ENSG00000143179",1
"1480",19106,"1",166808681,166825581,"POGK","ENSG00000143157",1
"1486",19115,"1",167190066,167396582,"POU2F1","ENSG00000143190",1
"1488",19117,"1",167498914,167523004,"CREG1","ENSG00000143162",-1
"1490",19120,"1",167690429,167761156,"MPZL1","ENSG00000197965",1
"1492",19123,"1",167885967,167906278,"MPC2","ENSG00000143158",-1
"1493",19126,"1",167905021,168045081,"DCAF6","ENSG00000143164",1
"1495",19129,"1",168148171,168169950,"TIPRL","ENSG00000143155",1
"1496",19130,"1",168195176,168222263,"SFT2D2","ENSG00000213064",1
"1501",19135,"1",169074935,169101960,"ATP1B1","ENSG00000143153",1
"1502",19136,"1",169101769,169337205,"NME7","ENSG00000143156",-1
"1503",19137,"1",169337208,169365778,"BLZF1","ENSG00000117475",1
"1505",19139,"1",169433147,169455241,"SLC19A2","ENSG00000117479",-1
"1513",19152,"1",169890467,170054349,"KIFAP3","ENSG00000075945",-1
"1516",19155,"1",170631869,170708560,"PRRX1","ENSG00000116132",1
"1523",19164,"1",171454651,171562650,"PRRC2C","ENSG00000117523",1
"1526",19169,"1",171750788,171783163,"METTL13","ENSG00000010165",1
"1528",19174,"1",172339329,172413230,"PIGC","ENSG00000135845",-1
"1530",19181,"1",172501489,172580971,"SUCO","ENSG00000094975",1
"1534",19185,"1",173446405,173457946,"PRDX6","ENSG00000117592",1
"1537",19189,"1",173684080,173755840,"KLHL20","ENSG00000076321",1
"1538",19190,"1",173768688,173793858,"CENPL","ENSG00000120334",-1
"1542",19197,"1",173900352,173991435,"RC3H1","ENSG00000135870",-1
"1543",19201,"1",174128548,174964445,"RABGAP1L","ENSG00000152061",1
"1545",19204,"1",174968300,174980851,"CACYBP","ENSG00000116161",1
"1546",19205,"1",174979925,174992561,"MRPS14","ENSG00000120333",-1
"1548",19207,"1",175126123,175162135,"KIAA0040","ENSG00000235750",-1
"1550",19211,"1",175913967,176176629,"RFWD2","ENSG00000143207",-1
"1555",19223,"1",178062864,178448644,"RASAL2","ENSG00000075391",1
"1558",19226,"1",178694300,178889238,"RALGPS2","ENSG00000116191",1
"1560",19228,"1",178994939,179045697,"FAM20B","ENSG00000116199",1
"1561",19229,"1",179050512,179067158,"TOR3A","ENSG00000186283",1
"1562",19231,"1",179068462,179198819,"ABL2","ENSG00000143322",-1
"1563",19232,"1",179262925,179327815,"SOAT1","ENSG00000057252",1
"1568",19239,"1",179809102,179846938,"TOR1AIP2","ENSG00000169905",-1
"1570",19241,"1",179851177,179894135,"TOR1AIP1","ENSG00000143337",1
"1571",19243,"1",179923873,180084015,"CEP350","ENSG00000135837",1
"1572",19245,"1",180123969,180173165,"QSOX1","ENSG00000116260",1
"1574",19248,"1",180244515,180472089,"ACBD6","ENSG00000135847",-1
"1575",19250,"1",180601140,180859387,"XPR1","ENSG00000143324",1
"1577",19253,"1",180941861,180992047,"STX6","ENSG00000135823",-1
"1578",19254,"1",181003067,181031074,"MR1","ENSG00000153029",1
"1582",19261,"1",182350839,182361341,"GLUL","ENSG00000135821",-1
"1588",19269,"1",182758428,182799519,"NPL","ENSG00000135838",1
"1589",19271,"1",182808504,182856886,"DHX9","ENSG00000135829",1
"1591",19273,"1",182992595,183114727,"LAMC1","ENSG00000135862",1
"1594",19280,"1",183441351,183567381,"SMG7","ENSG00000116698",1
"1596",19285,"1",183592401,183604892,"ARPC5","ENSG00000162704",-1
"1600",19290,"1",184020811,184043346,"TSEN15","ENSG00000198860",1
"1601",19291,"1",184356192,184598154,"C1orf21","ENSG00000116667",1
"1602",19293,"1",184659365,184724047,"EDEM3","ENSG00000116406",-1
"1603",19295,"1",184759858,184943682,"FAM129A","ENSG00000135842",-1
"1604",19296,"1",185014496,185071740,"RNF2","ENSG00000121481",1
"1605",19298,"1",185087220,185126204,"TRMT1L","ENSG00000121486",-1
"1607",19301,"1",185265520,185286461,"IVNS1ABP","ENSG00000116679",-1
"1610",19305,"1",186280784,186344825,"TPR","ENSG00000047410",-1
"1611",19308,"1",186344890,186390510,"C1orf27","ENSG00000157181",1
"1619",19318,"1",192544857,192549161,"RGS1","ENSG00000090104",1
"1621",19322,"1",192778169,192781403,"RGS2","ENSG00000116741",1
"1622",19324,"1",192981380,193029237,"UCHL5","ENSG00000116750",-1
"1623",19326,"1",193028552,193060907,"TROVE2","ENSG00000116747",1
"1625",19329,"1",193091147,193223031,"CDC73","ENSG00000134371",1
"1628",19334,"1",196621008,196716634,"CFH","ENSG00000000971",1
"1636",19343,"1",197122810,197169672,"ZBTB41","ENSG00000177888",-1
"1638",19348,"1",197473878,197744826,"DENND1B","ENSG00000213047",-1
"1641",19353,"1",198126093,198291550,"NEK7","ENSG00000151414",1
"1643",19359,"1",198607801,198726545,"PTPRC","ENSG00000081237",1
"1645",19364,"1",200374068,200379184,"ZNF281","ENSG00000162702",-1
"1647",19367,"1",200593024,200639097,"DDX59","ENSG00000118197",-1
"1648",19369,"1",200708686,200829832,"CAMSAP2","ENSG00000118200",1
"1654",19377,"1",201103900,201140702,"TMEM9","ENSG00000116857",-1
"1661",19388,"1",201452658,201478584,"CSRP1","ENSG00000159176",-1
"1663",19394,"1",201592411,201796102,"NAV1","ENSG00000134369",1
"1664",19396,"1",201798269,201853422,"IPO9","ENSG00000198700",1
"1667",19401,"1",201924619,201939789,"TIMM17A","ENSG00000134375",1
"1668",19403,"1",201951500,201975275,"RNPEP","ENSG00000176393",1
"1669",19404,"1",201977073,201986316,"ELF3","ENSG00000163435",1
"1671",19407,"1",202102532,202113869,"ARL8A","ENSG00000143862",-1
"1675",19414,"1",202317827,202561834,"PPP1R12B","ENSG00000077157",1
"1677",19418,"1",202696526,202778598,"KDM5B","ENSG00000117139",-1
"1679",19420,"1",202860228,202897764,"KLHL12","ENSG00000117153",-1
"1680",19421,"1",202909951,202927700,"ADIPOR1","ENSG00000159346",-1
"1681",19422,"1",202930997,202936408,"CYB5R1","ENSG00000159348",-1
"1682",19423,"1",202976514,202993976,"TMEM183A","ENSG00000163444",1
"1689",993,"1",203274619,203278730,"BTG2","ENSG00000159388",1
"1690",1010,"1",203309756,203320617,"FMOD","ENSG00000122176",-1
"1693",1095,"1",203595689,203713209,"ATP2B4","ENSG00000058668",1
"1695",1251,"1",203764782,203823252,"ZC3H11A","ENSG00000058673",1
"1697",1299,"1",203830731,203839678,"SNRPE","ENSG00000182004",1
"1699",1395,"1",204100190,204121307,"ETNK2","ENSG00000143845",-1
"1703",1541,"1",204187979,204346793,"PLEKHA6","ENSG00000143850",-1
"1704",1587,"1",204372515,204380919,"PPP1R15B","ENSG00000158615",-1
"1706",1753,"1",204485511,204542871,"MDM4","ENSG00000198625",1
"1711",2523,"1",205055270,205091143,"RBBP5","ENSG00000117222",-1
"1719",3090,"1",205577071,205601090,"ELK4","ENSG00000158711",-1
"1721",3129,"1",205681947,205719404,"NUCKS1","ENSG00000069275",-1
"1730",3572,"1",206516200,206637783,"SRGAP2","ENSG00000163486",1
"1734",3781,"1",206744620,206785904,"EIF2D","ENSG00000143486",-1
"1736",3902,"1",206858289,206907628,"MAPKAPK2","ENSG00000162889",1
"1749",4533,"1",207494853,207534311,"CD55","ENSG00000196352",1
"1753",5103,"1",207925402,207968858,"CD46","ENSG00000117335",1
"1760",5657,"1",209929377,209955668,"TRAF3IP3","ENSG00000009790",1
"1762",5755,"1",209959036,209979465,"IRF6","ENSG00000117595",-1
"1763",5781,"1",210001352,210030910,"DIEXF","ENSG00000117597",1
"1768",6056,"1",211431719,211489727,"RCOR3","ENSG00000117625",1
"1769",6137,"1",211499957,211548288,"TRAF5","ENSG00000082512",1
"1773",6238,"1",211916799,212004114,"LPGAT1","ENSG00000123684",-1
"1774",6288,"1",212113741,212208884,"INTS7","ENSG00000143493",-1
"1776",6501,"1",212458879,212535200,"PPP2R5A","ENSG00000066027",1
"1778",6580,"1",212606229,212619714,"NENF","ENSG00000117691",1
"1779",6614,"1",212738676,212794119,"ATF3","ENSG00000162772",1
"1782",6672,"1",212899495,212965124,"NSL1","ENSG00000117697",-1
"1787",6955,"1",213165524,213189168,"ANGEL2","ENSG00000174606",-1
"1788",7030,"1",213224589,213448116,"RPS6KC1","ENSG00000136643",1
"1790",7152,"1",214454445,214510474,"SMYD2","ENSG00000143499",1
"1791",7270,"1",214522039,214725792,"PTPN14","ENSG00000152104",-1
"1792",7340,"1",214776538,214837931,"CENPF","ENSG00000117724",1
"1794",7465,"1",215740735,215795149,"KCTD3","ENSG00000136636",1
"1797",7732,"1",217600334,217804424,"GPATCH2","ENSG00000092978",-1
"1802",7865,"1",219347186,219386207,"LYPLAL1","ENSG00000143353",1
"1804",7932,"1",220141943,220220000,"EPRS","ENSG00000136628",-1
"1805",8072,"1",220230824,220263804,"BPNT1","ENSG00000162813",-1
"1806",8131,"1",220267444,220321380,"IARS2","ENSG00000067704",1
"1807",8220,"1",220321635,220445796,"RAB3GAP2","ENSG00000118873",-1
"1816",8586,"1",222791428,222841354,"MIA3","ENSG00000154305",1
"1817",8663,"1",222841355,222886552,"AIDA","ENSG00000186063",-1
"1818",8694,"1",222885895,222908538,"BROX","ENSG00000162819",1
"1822",8794,"1",223394161,223537544,"SUSD4","ENSG00000143502",-1
"1824",8859,"1",223711349,223853436,"CAPN8","ENSG00000203697",-1
"1825",8906,"1",223889295,223963720,"CAPN2","ENSG00000162909",1
"1826",8983,"1",223967601,224033674,"TP53BP2","ENSG00000143514",-1
"1828",9090,"1",224363458,224381143,"DEGS1","ENSG00000143753",1
"1829",9163,"1",224415036,224518089,"NVL","ENSG00000143748",-1
"1830",9257,"1",224544552,224567161,"CNIH4","ENSG00000143771",1
