"chr" "chromStart" "chromEnd" "hgnc_symbol" "ensembl_gene_id" "strand"
"592" "chr1" 44444615 44456840 "B4GALT2" "ENSG00000117411" 1
"593" "chr1" 44457031 44462200 "CCDC24" "ENSG00000159214" 1
"594" "chr1" 44457172 44497139 "SLC6A9" "ENSG00000196517" -1
"595" "chr1" 44584522 44600812 "KLF17" "ENSG00000171872" 1
"599" "chr1" 45100910 45140227 "TMEM53" "ENSG00000126106" -1
"600" "chr1" 45140364 45191263 "C1orf228" "ENSG00000198520" 1
"603" "chr1" 45249257 45253377 "BEST4" "ENSG00000142959" -1
"604" "chr1" 45265897 45271662 "PLK3" "ENSG00000173846" 1
"605" "chr1" 45274154 45281257 "BTBD19" "ENSG00000222009" 1
"606" "chr1" 45285516 45308735 "PTCH2" "ENSG00000117425" -1
"610" "chr1" 45482071 45771881 "ZSWIM5" "ENSG00000162415" -1
"611" "chr1" 45792545 45794347 "HPDL" "ENSG00000186603" 1
"612" "chr1" 45794835 45806142 "MUTYH" "ENSG00000132781" -1
"613" "chr1" 45805342 45809647 "TOE1" "ENSG00000132773" 1
"614" "chr1" 45809555 45956872 "TESK2" "ENSG00000070759" -1
"615" "chr1" 45959538 45965751 "CCDC163P" "ENSG00000236624" -1
"616" "chr1" 45965725 45976739 "MMACHC" "ENSG00000132763" 1
"620" "chr1" 46085716 46089729 "CCDC17" "ENSG00000159588" -1
"622" "chr1" 46152886 46160115 "TMEM69" "ENSG00000159596" 1
"628" "chr1" 46669006 46686933 "LURAP1" "ENSG00000171357" 1
"629" "chr1" 46713360 46744145 "RAD54L" "ENSG00000085999" 1
"633" "chr1" 46859937 46879520 "FAAH" "ENSG00000117480" 1
"634" "chr1" 46972668 46979898 "DMBX1" "ENSG00000197587" 1
"635" "chr1" 47011316 47017199 "KNCN" "ENSG00000162456" -1
"637" "chr1" 47073387 47082563 "MOB3C" "ENSG00000142961" -1
"640" "chr1" 47134527 47139266 "TEX38" "ENSG00000186118" 1
"641" "chr1" 47223510 47285085 "CYP4B1" "ENSG00000142973" 1
"642" "chr1" 47394849 47407156 "CYP4A11" "ENSG00000187048" -1
"643" "chr1" 47427036 47516423 "CYP4X1" "ENSG00000186377" 1
"644" "chr1" 47533160 47583991 "CYP4Z1" "ENSG00000186160" 1
"645" "chr1" 47603107 47615413 "CYP4A22" "ENSG00000162365" 1
"646" "chr1" 47649265 47656716 "PDZK1IP1" "ENSG00000162366" -1
"647" "chr1" 47681962 47697892 "TAL1" "ENSG00000162367" -1
"648" "chr1" 47715811 47779819 "STIL" "ENSG00000123473" -1
"650" "chr1" 47881744 47883723 "FOXE3" "ENSG00000186790" 1
"651" "chr1" 47901689 47906363 "FOXD2" "ENSG00000186564" 1
"655" "chr1" 48688357 48714316 "SLC5A9" "ENSG00000117834" 1
"657" "chr1" 48998527 50489585 "AGBL4" "ENSG00000186094" -1
"658" "chr1" 49193195 49242641 "BEND5" "ENSG00000162373" -1
"659" "chr1" 50513686 50669458 "ELAVL4" "ENSG00000162374" 1
"660" "chr1" 50883222 50889172 "DMRTA2" "ENSG00000142700" -1
"662" "chr1" 51426417 51440305 "CDKN2C" "ENSG00000123080" 1
"663" "chr1" 51567906 51613752 "C1orf185" "ENSG00000204006" 1
"669" "chr1" 52373628 52456436 "RAB3B" "ENSG00000169213" -1
"671" "chr1" 52497775 52499488 "KTI12" "ENSG00000198841" -1
"673" "chr1" 52608046 52812358 "ZFYVE9" "ENSG00000157077" 1
"675" "chr1" 52838501 52870131 "ORC1" "ENSG00000085840" -1
"678" "chr1" 53068044 53074723 "GPX7" "ENSG00000116157" 1
"679" "chr1" 53099016 53135355 "FAM159A" "ENSG00000182183" 1
"680" "chr1" 53152508 53164038 "COA7" "ENSG00000162377" -1
"681" "chr1" 53192126 53293014 "ZYG11B" "ENSG00000162378" 1
"682" "chr1" 53308183 53360670 "ZYG11A" "ENSG00000203995" 1
"685" "chr1" 53527854 53551174 "PODN" "ENSG00000174348" 1
"686" "chr1" 53552855 53608289 "SLC1A7" "ENSG00000162383" -1
"687" "chr1" 53662101 53679869 "CPT2" "ENSG00000157184" 1
"690" "chr1" 53711217 53793742 "LRP8" "ENSG00000157193" -1
"691" "chr1" 53925072 53933161 "DMRTB1" "ENSG00000143006" 1
"692" "chr1" 53971910 54199877 "GLIS1" "ENSG00000174332" -1
"693" "chr1" 54231133 54304533 "NDC1" "ENSG00000058804" -1
"695" "chr1" 54356912 54376759 "DIO1" "ENSG00000211452" 1
"698" "chr1" 54474412 54483856 "LDLRAD1" "ENSG00000203985" -1
"700" "chr1" 54519260 54578192 "TCEANC2" "ENSG00000116205" 1
"701" "chr1" 54598747 54619443 "CDCP2" "ENSG00000157211" -1
"702" "chr1" 54635333 54637997 "AL357673.1" "ENSG00000248835" -1
"703" "chr1" 54638009 54665709 "CYB5RL" "ENSG00000215883" -1
"705" "chr1" 54691105 54879152 "SSBP3" "ENSG00000157216" -1
"706" "chr1" 54703710 54704736 "SSBP3-AS1" "ENSG00000198711" 1
"707" "chr1" 55007930 55104865 "ACOT11" "ENSG00000162390" 1
"708" "chr1" 55074855 55089229 "FAM151A" "ENSG00000162391" -1
"709" "chr1" 55107463 55175939 "MROH7" "ENSG00000184313" 1
"710" "chr1" 55181495 55208330 "TTC4" "ENSG00000243725" 1
"711" "chr1" 55222571 55230187 "PARS2" "ENSG00000162396" -1
"712" "chr1" 55245385 55266940 "TTC22" "ENSG00000006555" -1
"713" "chr1" 55271736 55307925 "C1orf177" "ENSG00000162398" 1
"715" "chr1" 55446465 55457966 "TMEM61" "ENSG00000143001" 1
"716" "chr1" 55464606 55476556 "BSND" "ENSG00000162399" 1
"717" "chr1" 55505221 55530525 "PCSK9" "ENSG00000169174" 1
"720" "chr1" 57110995 57181008 "PRKAA2" "ENSG00000162409" 1
"721" "chr1" 57184477 57285369 "C1orf168" "ENSG00000187889" -1
"722" "chr1" 57320479 57383894 "C8A" "ENSG00000157131" 1
"723" "chr1" 57394883 57431813 "C8B" "ENSG00000021852" -1
"724" "chr1" 57460451 59012406 "DAB1" "ENSG00000173406" -1
"731" "chr1" 60358980 60392462 "CYP2J2" "ENSG00000134716" -1
"732" "chr1" 60452941 60539442 "C1orf87" "ENSG00000162598" -1
"736" "chr1" 62660503 62678000 "L1TD1" "ENSG00000240563" 1
"737" "chr1" 62702651 62785085 "KANK4" "ENSG00000132854" -1
"740" "chr1" 63063158 63071830 "ANGPTL3" "ENSG00000132855" 1
"742" "chr1" 63249806 63331184 "ATG4C" "ENSG00000125703" 1
"743" "chr1" 63788730 63790797 "FOXD3" "ENSG00000187140" 1
"744" "chr1" 63833261 63904233 "ALG6" "ENSG00000088035" 1
"746" "chr1" 63989043 64038364 "EFCAB7" "ENSG00000203965" 1
"747" "chr1" 64014588 64015405 "DLEU2L" "ENSG00000116652" 1
"748" "chr1" 64058947 64125916 "PGM1" "ENSG00000079739" 1
"749" "chr1" 64239693 64647181 "ROR1" "ENSG00000185483" 1
"750" "chr1" 64669310 64733051 "UBE2U" "ENSG00000177414" 1
"751" "chr1" 64936428 65158741 "CACHD1" "ENSG00000158966" 1
"752" "chr1" 65210778 65298915 "RAVER2" "ENSG00000162437" 1
"754" "chr1" 65613232 65697828 "AK4" "ENSG00000162433" 1
"755" "chr1" 65713902 65881552 "DNAJC6" "ENSG00000116675" 1
"756" "chr1" 65886248 66107242 "LEPR" "ENSG00000116678" 1
"759" "chr1" 66999066 67213982 "SGIP1" "ENSG00000118473" 1
"760" "chr1" 67131547 67142710 "AL139147.1" "ENSG00000248458" -1
"761" "chr1" 67218142 67244470 "TCTEX1D1" "ENSG00000152760" 1
"762" "chr1" 67263424 67266939 "INSL5" "ENSG00000172410" -1
"763" "chr1" 67278568 67390570 "WDR78" "ENSG00000152763" -1
"765" "chr1" 67465015 67519782 "SLC35D1" "ENSG00000116704" -1
"766" "chr1" 67557848 67697536 "C1orf141" "ENSG00000203963" -1
"767" "chr1" 67632083 67725662 "IL23R" "ENSG00000162594" 1
"768" "chr1" 67773047 67862583 "IL12RB2" "ENSG00000081985" 1
"770" "chr1" 68150744 68154021 "GADD45A" "ENSG00000116717" 1
"772" "chr1" 68511645 68517314 "DIRAS3" "ENSG00000162595" -1
"774" "chr1" 68894505 68915642 "RPE65" "ENSG00000116745" -1
"775" "chr1" 68939835 68962904 "DEPDC1" "ENSG00000024526" -1
"776" "chr1" 70034081 70617628 "LRRC7" "ENSG00000033122" 1
"777" "chr1" 70610488 70671303 "LRRC40" "ENSG00000066557" -1
"780" "chr1" 70820488 70851022 "HHLA3" "ENSG00000197568" 1
"781" "chr1" 70876901 70905534 "CTH" "ENSG00000116761" 1
"782" "chr1" 71318036 71513491 "PTGER3" "ENSG00000050628" -1
"785" "chr1" 74491699 74663871 "LRRIQ3" "ENSG00000162620" -1
"789" "chr1" 74935562 74978298 "LRRC53" "ENSG00000162621" -1
"790" "chr1" 75033795 75139422 "C1orf173" "ENSG00000178965" -1
"793" "chr1" 75594119 75627218 "LHX8" "ENSG00000162624" 1
"794" "chr1" 75667816 76076801 "SLC44A5" "ENSG00000137968" -1
"797" "chr1" 76262567 76378923 "MSH4" "ENSG00000057468" 1
"798" "chr1" 76384558 76398116 "ASB17" "ENSG00000154007" -1
"799" "chr1" 76540404 77100286 "ST6GALNAC3" "ENSG00000184005" 1
"800" "chr1" 77333126 77531396 "ST6GALNAC5" "ENSG00000117069" 1
"802" "chr1" 77747736 78025651 "AK5" "ENSG00000154027" 1
"806" "chr1" 78354198 78409580 "NEXN" "ENSG00000162614" 1
"809" "chr1" 78445226 78604133 "GIPC2" "ENSG00000137960" 1
"810" "chr1" 78769568 79005434 "PTGFR" "ENSG00000122420" 1
"813" "chr1" 79355449 79472403 "ELTD1" "ENSG00000162618" -1
"814" "chr1" 81771845 82458120 "LPHN2" "ENSG00000117114" 1
"815" "chr1" 84330711 84464833 "TTLL7" "ENSG00000137941" -1
"817" "chr1" 84764049 84855640 "SAMD13" "ENSG00000203943" 1
"818" "chr1" 84864215 84880701 "DNASE2B" "ENSG00000137976" 1
"822" "chr1" 85093913 85100703 "C1orf180" "ENSG00000180869" -1
"824" "chr1" 85277285 85358896 "LPAR3" "ENSG00000171517" -1
"825" "chr1" 85391268 85462796 "MCOLN2" "ENSG00000153898" -1
"826" "chr1" 85464830 85598821 "WDR63" "ENSG00000162643" 1
"827" "chr1" 85483765 85514182 "MCOLN3" "ENSG00000055732" -1
"828" "chr1" 85622556 85666729 "SYDE2" "ENSG00000097096" -1
"829" "chr1" 85715639 85725355 "C1orf52" "ENSG00000162642" -1
"830" "chr1" 85731931 85742773 "BCL10" "ENSG00000142867" -1
"834" "chr1" 86194916 86622626 "COL24A1" "ENSG00000171502" -1
"836" "chr1" 86889769 86922241 "CLCA2" "ENSG00000137975" 1
"837" "chr1" 86934051 86965972 "CLCA1" "ENSG00000016490" 1
"838" "chr1" 87012761 87046437 "CLCA4" "ENSG00000016602" 1
"841" "chr1" 87380331 87602334 "HS2ST1" "ENSG00000153936" 1
"850" "chr1" 89597434 89641723 "GBP7" "ENSG00000213512" -1
"851" "chr1" 89646831 89664615 "GBP4" "ENSG00000162654" -1
"852" "chr1" 89724633 89738544 "GBP5" "ENSG00000154451" -1
"853" "chr1" 89829617 89852020 "GBP6" "ENSG00000183347" 1
"854" "chr1" 89990395 90063423 "LRRC8B" "ENSG00000197147" 1
"858" "chr1" 91177096 91182794 "BARHL2" "ENSG00000143032" -1
"860" "chr1" 91726323 91870426 "HFM1" "ENSG00000162669" -1
"861" "chr1" 91966408 91991321 "CDC7" "ENSG00000097046" 1
"863" "chr1" 92414928 92479983 "BRDT" "ENSG00000137948" 1
"864" "chr1" 92495539 92529093 "EPHX4" "ENSG00000172031" 1
"865" "chr1" 92545862 92613393 "BTBD8" "ENSG00000189195" 1
"866" "chr1" 92632542 92650280 "KIAA1107" "ENSG00000069712" 1
"867" "chr1" 92683497 92711370 "C1orf146" "ENSG00000203910" 1
"868" "chr1" 92711959 92764544 "GLMN" "ENSG00000174842" -1
"870" "chr1" 92940319 92952433 "GFI1" "ENSG00000162676" -1
"873" "chr1" 93307724 93427057 "FAM69A" "ENSG00000154511" -1
"876" "chr1" 93645476 93744287 "CCDC18" "ENSG00000122483" 1
"882" "chr1" 94458393 94586688 "ABCA4" "ENSG00000198691" -1
"885" "chr1" 94994781 95007356 "F3" "ENSG00000117525" -1
"886" "chr1" 95285898 95360802 "SLC44A3" "ENSG00000143036" 1
"888" "chr1" 95439963 95538501 "ALG14" "ENSG00000172339" -1
"889" "chr1" 95582894 95663163 "TMEM56" "ENSG00000152078" 1
"893" "chr1" 99127236 99226056 "SNX7" "ENSG00000162627" 1
"894" "chr1" 99355806 99470588 "LPPR5" "ENSG00000117598" -1
"895" "chr1" 99729509 99775146 "LPPR4" "ENSG00000117600" 1
"896" "chr1" 100111499 100160097 "PALMD" "ENSG00000099260" 1
"897" "chr1" 100174259 100232187 "FRRS1" "ENSG00000156869" -1
"898" "chr1" 100315640 100389579 "AGL" "ENSG00000162688" 1
"901" "chr1" 100549119 100598511 "SASS6" "ENSG00000156876" -1
"903" "chr1" 100614409 100643771 "LRRC39" "ENSG00000122477" -1
"904" "chr1" 100652475 100715390 "DBT" "ENSG00000137992" -1
"906" "chr1" 100810584 100985833 "CDC14A" "ENSG00000079335" 1
"907" "chr1" 101003693 101007574 "GPR88" "ENSG00000181656" 1
"908" "chr1" 101185298 101204601 "VCAM1" "ENSG00000162692" 1
"909" "chr1" 101337943 101361554 "EXTL2" "ENSG00000162694" -1
"913" "chr1" 101702444 101707074 "S1PR1" "ENSG00000170989" 1
"914" "chr1" 102268130 102462586 "OLFM3" "ENSG00000118733" -1
"916" "chr1" 104068313 104097861 "RNPC3" "ENSG00000185946" 1
"917" "chr1" 104096437 104122156 "AMY2B" "ENSG00000240038" 1
"918" "chr1" 104159999 104168402 "AMY2A" "ENSG00000243480" 1
"919" "chr1" 104197912 104207173 "AMY1A" "ENSG00000237763" 1
"920" "chr1" 104230037 104239302 "AMY1B" "ENSG00000174876" -1
"921" "chr1" 104293028 104301312 "AMY1C" "ENSG00000187733" 1
"922" "chr1" 107599267 107601916 "PRMT6" "ENSG00000198890" 1
"923" "chr1" 107682629 108026080 "NTNG1" "ENSG00000162631" 1
"926" "chr1" 108765963 108786689 "NBPF4" "ENSG00000196427" -1
"927" "chr1" 108918421 109013624 "NBPF6" "ENSG00000186086" 1
"929" "chr1" 109190912 109204148 "HENMT1" "ENSG00000162639" -1
"931" "chr1" 109255279 109285365 "FNDC7" "ENSG00000143107" 1
"933" "chr1" 109358520 109506106 "AKNAD1" "ENSG00000162641" -1
"936" "chr1" 109512836 109584850 "WDR47" "ENSG00000085433" -1
"939" "chr1" 109648573 109656479 "C1orf194" "ENSG00000179902" -1
"942" "chr1" 109792641 109818372 "CELSR2" "ENSG00000143126" 1
"943" "chr1" 109822178 109825808 "PSRC1" "ENSG00000134222" -1
"944" "chr1" 109834987 109849663 "MYBPHL" "ENSG00000221986" -1
"947" "chr1" 110009180 110024759 "SYPL2" "ENSG00000143028" 1
"948" "chr1" 110026101 110035426 "ATXN7L2" "ENSG00000162650" 1
"949" "chr1" 110036674 110045554 "CYB561D1" "ENSG00000174151" 1
"950" "chr1" 110046797 110052360 "AMIGO1" "ENSG00000181754" -1
"951" "chr1" 110082494 110091028 "GPR61" "ENSG00000156097" 1
"953" "chr1" 110145889 110155679 "GNAT2" "ENSG00000134183" -1
"954" "chr1" 110158726 110174673 "AMPD2" "ENSG00000116337" 1
"955" "chr1" 110198703 110208118 "GSTM4" "ENSG00000168765" 1
"958" "chr1" 110254864 110318050 "GSTM5" "ENSG00000134201" 1
"960" "chr1" 110292702 110306649 "EPS8L3" "ENSG00000198758" -1
"961" "chr1" 110452864 110473614 "CSF1" "ENSG00000184371" 1
"964" "chr1" 110602616 110613322 "ALX3" "ENSG00000156150" -1
"965" "chr1" 110655062 110656569 "UBL4B" "ENSG00000186150" 1
"966" "chr1" 110693108 110744824 "SLC6A17" "ENSG00000197106" 1
"967" "chr1" 110753965 110825722 "KCNC4" "ENSG00000116396" 1
"968" "chr1" 110881128 110889299 "RBM15" "ENSG00000162775" 1
"969" "chr1" 110905470 110933704 "SLC16A4" "ENSG00000168679" -1
"971" "chr1" 110993822 110999976 "PROK1" "ENSG00000143125" 1
"972" "chr1" 111059839 111061797 "KCNA10" "ENSG00000143105" -1
"973" "chr1" 111136202 111174096 "KCNA2" "ENSG00000177301" -1
"974" "chr1" 111214310 111217655 "KCNA3" "ENSG00000177272" -1
"980" "chr1" 111743393 111786062 "CHI3L2" "ENSG00000064886" 1
"981" "chr1" 111833484 111863188 "CHIA" "ENSG00000134216" 1
"982" "chr1" 111888910 111895635 "PIFO" "ENSG00000173947" 1
"983" "chr1" 111956936 111970399 "OVGP1" "ENSG00000085465" -1
"986" "chr1" 112016414 112021134 "C1orf162" "ENSG00000143110" 1
"987" "chr1" 112025970 112106584 "ADORA3" "ENSG00000121933" -1
"989" "chr1" 112223252 112298446 "FAM212B" "ENSG00000197852" -1
"990" "chr1" 112297867 112310638 "DDX20" "ENSG00000064703" 1
"991" "chr1" 112313284 112531777 "KCND3" "ENSG00000171385" -1
"993" "chr1" 113009163 113072787 "WNT2B" "ENSG00000134245" 1
"998" "chr1" 113252616 113258099 "PPM1J" "ENSG00000155367" -1
"999" "chr1" 113263041 113269857 "FAM19A3" "ENSG00000184599" 1
"1000" "chr1" 113454469 113499635 "SLC16A1" "ENSG00000155380" -1
"1003" "chr1" 114239453 114302111 "PHTF1" "ENSG00000116793" -1
"1004" "chr1" 114304454 114355098 "RSBN1" "ENSG00000081019" -1
"1005" "chr1" 114356433 114414381 "PTPN22" "ENSG00000134242" -1
"1006" "chr1" 114420790 114430169 "BCL2L15" "ENSG00000188761" -1
"1008" "chr1" 114447763 114456708 "DCLRE1B" "ENSG00000118655" 1
"1011" "chr1" 114631913 114696541 "SYT6" "ENSG00000134207" -1
"1014" "chr1" 115125469 115213043 "DENND2C" "ENSG00000175984" -1
"1015" "chr1" 115215719 115238239 "AMPD1" "ENSG00000116748" -1
"1019" "chr1" 115397424 115537991 "SYCP1" "ENSG00000198765" 1
"1020" "chr1" 115572415 115576941 "TSHB" "ENSG00000134200" 1
"1021" "chr1" 115590632 115632121 "TSPAN2" "ENSG00000134198" -1
"1022" "chr1" 115828539 115880857 "NGF" "ENSG00000134259" -1
"1024" "chr1" 116242628 116311402 "CASQ2" "ENSG00000118729" -1
"1025" "chr1" 116378998 116386538 "NHLH2" "ENSG00000177551" -1
"1026" "chr1" 116519119 116612675 "SLC22A15" "ENSG00000163393" 1
"1027" "chr1" 116654376 116677861 "MAB21L3" "ENSG00000173212" 1
"1031" "chr1" 117236734 117249225 "C1orf137" "ENSG00000203864" 1
"1032" "chr1" 117297007 117311850 "CD2" "ENSG00000116824" 1
"1034" "chr1" 117544382 117579167 "CD101" "ENSG00000134256" 1
"1036" "chr1" 117653682 117665209 "TRIM45" "ENSG00000134253" -1
"1039" "chr1" 118148556 118170994 "FAM46C" "ENSG00000183508" 1
"1042" "chr1" 118496484 118727846 "SPAG17" "ENSG00000155761" -1
"1043" "chr1" 119425669 119532179 "TBX15" "ENSG00000092607" -1
"1044" "chr1" 119573839 119683294 "WARS2" "ENSG00000116874" -1
"1045" "chr1" 119911402 119936753 "HAO2" "ENSG00000116882" 1
"1046" "chr1" 119957554 119965658 "HSD3B2" "ENSG00000203859" 1
"1047" "chr1" 120049821 120057681 "HSD3B1" "ENSG00000203857" 1
"1048" "chr1" 120162045 120190396 "ZNF697" "ENSG00000143067" -1
"1049" "chr1" 120202421 120286838 "PHGDH" "ENSG00000092621" 1
"1050" "chr1" 120290619 120311528 "HMGCS2" "ENSG00000134240" -1
"1051" "chr1" 120336641 120354283 "REG4" "ENSG00000134193" -1
"1052" "chr1" 120436156 120439118 "ADAM30" "ENSG00000134249" -1
"1054" "chr1" 120837756 120855681 "FAM72B" "ENSG00000188610" 1
"1055" "chr1" 120926979 120935937 "FCGR1B" "ENSG00000198019" -1
"1056" "chr1" 143767144 143767881 "PPIAL4G" "ENSG00000236334" -1
"1057" "chr1" 143896452 143913143 "FAM72D" "ENSG00000215784" -1
"1065" "chr1" 145413095 145417545 "HFE2" "ENSG00000168509" 1
"1068" "chr1" 145470508 145475646 "ANKRD34A" "ENSG00000181039" 1
"1069" "chr1" 145477085 145501669 "LIX1L" "ENSG00000152022" 1
"1072" "chr1" 145524891 145543868 "ITGA10" "ENSG00000143127" 1
"1073" "chr1" 145549230 145568526 "ANKRD35" "ENSG00000198483" 1
"1075" "chr1" 145586115 145589439 "NUDT17" "ENSG00000186364" -1
"1078" "chr1" 145695798 145715614 "CD160" "ENSG00000117281" -1
"1079" "chr1" 145726918 145764074 "PDZK1" "ENSG00000174827" 1
"1081" "chr1" 145883868 145924373 "GPR89C" "ENSG00000196644" 1
"1082" "chr1" 146032647 146082765 "NBPF11" "ENSG00000152042" -1
"1084" "chr1" 146626685 146644129 "PRKAB2" "ENSG00000131791" -1
"1085" "chr1" 146646930 146714700 "FMO5" "ENSG00000131781" -1
"1088" "chr1" 147101453 147142618 "ACP6" "ENSG00000162836" -1
"1089" "chr1" 147228332 147245484 "GJA5" "ENSG00000143140" -1
"1090" "chr1" 147374946 147381393 "GJA8" "ENSG00000121634" 1
"1100" "chr1" 149400131 149400542 "HIST2H3PS2" "ENSG00000203818" -1
"1101" "chr1" 149438750 149459549 "FAM72C" "ENSG00000203817" -1
"1102" "chr1" 149553003 149553787 "PPIAL4C" "ENSG00000198161" 1
"1103" "chr1" 149675978 149676609 "FAM231D" "ENSG00000203815" 1
"1106" "chr1" 149784826 149785236 "HIST2H3D" "ENSG00000183598" -1
"1108" "chr1" 149811110 149812765 "HIST2H3C" "ENSG00000203811" -1
"1111" "chr1" 149824181 149825836 "HIST2H3A" "ENSG00000203852" 1
"1115" "chr1" 149859019 149859466 "HIST2H2AB" "ENSG00000184270" -1
"1116" "chr1" 149859440 149872351 "BOLA1" "ENSG00000178096" 1
"1117" "chr1" 149874870 149889434 "SV2A" "ENSG00000159164" -1
"1119" "chr1" 149900543 149908791 "MTMR11" "ENSG00000014914" -1
"1122" "chr1" 150121373 150136916 "PLEKHO1" "ENSG00000023902" 1
"1124" "chr1" 150229554 150237478 "CA14" "ENSG00000118298" 1
"1127" "chr1" 150254953 150259505 "C1orf51" "ENSG00000159208" 1
"1133" "chr1" 150521884 150533413 "ADAMTSL4" "ENSG00000143382" 1
"1135" "chr1" 150533480 150533969 "ADAMTSL4-AS1" "ENSG00000203804" -1
"1139" "chr1" 150670536 150693364 "HORMAD1" "ENSG00000143452" -1
"1145" "chr1" 150954493 150968110 "ANXA9" "ENSG00000143412" 1
"1149" "chr1" 151020216 151024462 "C1orf56" "ENSG00000143443" 1
"1151" "chr1" 151030234 151040970 "MLLT11" "ENSG00000213190" 1
"1153" "chr1" 151104161 151119104 "SEMA6C" "ENSG00000143434" -1
"1154" "chr1" 151129105 151132225 "TNFAIP8L2" "ENSG00000163154" 1
"1156" "chr1" 151132224 151138424 "LYSMD1" "ENSG00000163155" -1
"1157" "chr1" 151142462 151148760 "TMOD4" "ENSG00000163157" -1
"1161" "chr1" 151254094 151264656 "ZNF687" "ENSG00000143373" 1
"1170" "chr1" 151674880 151689290 "CELF3" "ENSG00000159409" -1
"1171" "chr1" 151682909 151702281 "RIIAD1" "ENSG00000178796" 1
"1172" "chr1" 151682909 151702070 "AL589765.1" "ENSG00000240510" 1
"1174" "chr1" 151735445 151743808 "OAZ3" "ENSG00000143450" 1
"1175" "chr1" 151742583 151763892 "TDRKH" "ENSG00000182134" -1
"1176" "chr1" 151772740 151778630 "LINGO4" "ENSG00000213171" -1
"1177" "chr1" 151778547 151804348 "RORC" "ENSG00000143365" -1
"1178" "chr1" 151810295 151813033 "C2CD4D" "ENSG00000225556" -1
"1179" "chr1" 151819739 151826173 "THEM5" "ENSG00000196407" -1
"1180" "chr1" 151846060 151882284 "THEM4" "ENSG00000159445" -1
"1183" "chr1" 152056620 152061540 "TCHHL1" "ENSG00000182898" -1
"1184" "chr1" 152078793 152086556 "TCHH" "ENSG00000159450" -1
"1185" "chr1" 152126071 152131704 "RPTN" "ENSG00000215853" -1
"1186" "chr1" 152184558 152196669 "HRNR" "ENSG00000197915" -1
"1187" "chr1" 152274651 152297679 "FLG" "ENSG00000143631" -1
"1188" "chr1" 152321211 152332482 "FLG2" "ENSG00000143520" -1
"1189" "chr1" 152381719 152386739 "CRNN" "ENSG00000143536" -1
"1190" "chr1" 152483320 152484653 "LCE5A" "ENSG00000186207" 1
"1191" "chr1" 152486978 152488486 "CRCT1" "ENSG00000169509" 1
"1192" "chr1" 152538130 152539248 "LCE3E" "ENSG00000185966" -1
"1193" "chr1" 152551857 152552980 "LCE3D" "ENSG00000163202" -1
"1194" "chr1" 152573138 152573562 "LCE3C" "ENSG00000244057" 1
"1196" "chr1" 152595310 152595579 "LCE3A" "ENSG00000185962" -1
"1197" "chr1" 152635872 152637135 "LCE2D" "ENSG00000187223" 1
"1198" "chr1" 152647771 152659877 "LCE2B" "ENSG00000159455" 1
"1199" "chr1" 152647771 152649050 "LCE2C" "ENSG00000187180" 1
"1200" "chr1" 152670840 152671918 "LCE2A" "ENSG00000187173" 1
"1201" "chr1" 152680636 152681967 "LCE4A" "ENSG00000187170" 1
"1202" "chr1" 152691998 152692905 "C1orf68" "ENSG00000198854" 1
"1203" "chr1" 152730506 152734529 "KPRP" "ENSG00000203786" 1
"1205" "chr1" 152758690 152760902 "LCE1E" "ENSG00000186226" 1
"1206" "chr1" 152769227 152770657 "LCE1D" "ENSG00000172155" 1
"1207" "chr1" 152777311 152779107 "LCE1C" "ENSG00000197084" -1
"1208" "chr1" 152784447 152785585 "LCE1B" "ENSG00000196734" 1
"1209" "chr1" 152799949 152800573 "LCE1A" "ENSG00000186844" 1
"1210" "chr1" 152815344 152816459 "LCE6A" "ENSG00000235942" 1
"1211" "chr1" 152850793 152857523 "SMCP" "ENSG00000163206" 1
"1212" "chr1" 152881021 152884362 "IVL" "ENSG00000163207" 1
"1213" "chr1" 152943142 152945050 "SPRR4" "ENSG00000184148" 1
"1214" "chr1" 152956557 152958289 "SPRR1A" "ENSG00000169474" 1
"1215" "chr1" 152974223 152976332 "SPRR3" "ENSG00000163209" 1
"1216" "chr1" 153003678 153005376 "SPRR1B" "ENSG00000169469" 1
"1217" "chr1" 153012201 153014407 "SPRR2D" "ENSG00000163216" -1
"1218" "chr1" 153028589 153030013 "SPRR2A" "ENSG00000241794" -1
"1219" "chr1" 153042700 153113927 "SPRR2B" "ENSG00000196805" -1
"1220" "chr1" 153065611 153078660 "SPRR2E" "ENSG00000203785" -1
"1221" "chr1" 153084590 153085991 "SPRR2F" "ENSG00000244094" -1
"1222" "chr1" 153122058 153123345 "SPRR2G" "ENSG00000159516" -1
"1223" "chr1" 153175919 153177596 "LELP1" "ENSG00000203784" 1
"1224" "chr1" 153190060 153191793 "PRR9" "ENSG00000203783" 1
"1225" "chr1" 153232176 153234598 "LOR" "ENSG00000203782" 1
"1226" "chr1" 153270338 153283194 "PGLYRP3" "ENSG00000159527" -1
"1227" "chr1" 153302596 153321316 "PGLYRP4" "ENSG00000163218" -1
"1229" "chr1" 153346184 153348125 "S100A12" "ENSG00000163221" -1
"1230" "chr1" 153362508 153363664 "S100A8" "ENSG00000143546" -1
"1231" "chr1" 153389000 153395701 "S100A7A" "ENSG00000184330" 1
